time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.coordinate_frame,.type_mask,.position.x,.position.y,.position.z,.velocity.x,.velocity.y,.velocity.z,.acceleration_or_force.x,.acceleration_or_force.y,.acceleration_or_force.z,.yaw,.yaw_rate
1970/01/01/02:03:54.823000,101,0,0,world,8,1479,0.0,0.0,0.0,-0.145459413926,0.719599514788,0.00507804031312,0.0,0.0,0.0,0.0,-0.118322215974
1970/01/01/02:03:54.862000,102,0,0,world,8,1479,0.0,0.0,0.0,-0.103948089369,0.994069989349,0.014845365192,0.0,0.0,0.0,0.0,-0.0870854258537
1970/01/01/02:03:54.892000,103,0,0,world,8,1479,0.0,0.0,0.0,1.96258349014,-2.57213609523,0.0238170314363,0.0,0.0,0.0,0.0,-0.968943417072
1970/01/01/02:03:54.925000,104,0,0,world,8,1479,0.0,0.0,0.0,2.20416377127,-2.00662045605,0.0282971638273,0.0,0.0,0.0,0.0,-0.734219372272
1970/01/01/02:03:54.954000,105,0,0,world,8,1479,0.0,0.0,0.0,2.19332300868,-2.10986883547,0.0283113092851,0.0,0.0,0.0,0.0,-0.752370238304
1970/01/01/02:03:54.987000,106,0,0,world,8,1479,0.0,0.0,0.0,-0.0315820674311,0.993561806573,0.0307146933287,0.0,0.0,0.0,0.0,-0.0586197637022
1970/01/01/02:03:55.016000,107,0,0,world,8,1479,0.0,0.0,0.0,-0.0418636105548,0.882692869105,0.0297592398674,0.0,0.0,0.0,0.0,-0.074416488409
1970/01/01/02:03:55.059000,108,0,0,world,8,1479,0.0,0.0,0.0,-0.0457300905651,0.763876630015,0.0268200224659,0.0,0.0,0.0,0.0,-0.082924105227
1970/01/01/02:03:55.087000,109,0,0,world,8,1479,0.0,0.0,0.0,-0.0357088519568,0.72383665786,0.0224311929519,0.0,0.0,0.0,0.0,-0.070707641542
1970/01/01/02:03:55.126000,110,0,0,world,8,1479,0.0,0.0,0.0,-0.0267390927751,0.707440965216,0.017744826804,0.0,0.0,0.0,0.0,-0.0594107732177
1970/01/01/02:03:55.155000,111,0,0,world,8,1479,0.0,0.0,0.0,-0.0539844373413,0.590293875153,0.019736209404,0.0,0.0,0.0,0.0,-0.0792733803391
1970/01/01/02:03:55.188000,112,0,0,world,8,1479,0.0,0.0,0.0,-0.0693490855736,0.513992067704,0.0173096722243,0.0,0.0,0.0,0.0,-0.119080230594
1970/01/01/02:03:55.221000,113,0,0,world,8,1479,0.0,0.0,0.0,-0.027918994819,0.775487850334,0.00876080704757,0.0,0.0,0.0,0.0,-0.0562190823257
1970/01/01/02:03:55.254000,114,0,0,world,8,1479,0.0,0.0,0.0,-0.0364480469796,0.805495398648,0.00711695115484,0.0,0.0,0.0,0.0,-0.0654933229089
1970/01/01/02:03:55.287000,115,0,0,world,8,1479,0.0,0.0,0.0,-0.0453464934852,0.844652417851,0.00693192706656,0.0,0.0,0.0,0.0,-0.0669720396399
1970/01/01/02:03:55.320000,116,0,0,world,8,1479,0.0,0.0,0.0,-0.0539753592096,0.800988733577,0.0188391606931,0.0,0.0,0.0,0.0,-0.0762082412839
1970/01/01/02:03:55.352000,117,0,0,world,8,1479,0.0,0.0,0.0,-0.0456918114741,0.771002352535,0.0250596271109,0.0,0.0,0.0,0.0,-0.0712887793779
1970/01/01/02:03:55.386000,118,0,0,world,8,1479,0.0,0.0,0.0,-0.0412228934906,0.797268203995,0.0249771281189,0.0,0.0,0.0,0.0,-0.0634832382202
1970/01/01/02:03:55.424000,119,0,0,world,8,1479,0.0,0.0,0.0,-0.0589525311333,0.739069864944,0.0266693933128,0.0,0.0,0.0,0.0,-0.0975720062852
1970/01/01/02:03:55.459000,120,0,0,world,8,1479,0.0,0.0,0.0,-0.0436460286711,0.823550364976,0.0259757219351,0.0,0.0,0.0,0.0,-0.0704614371061
1970/01/01/02:03:55.491000,121,0,0,world,8,1479,0.0,0.0,0.0,-0.0672904466916,0.695964466437,0.0263792396041,0.0,0.0,0.0,0.0,-0.114265270531
1970/01/01/02:03:55.522000,122,0,0,world,8,1479,0.0,0.0,0.0,-0.046493501636,0.775629277924,0.0251780581761,0.0,0.0,0.0,0.0,-0.0686304494739
1970/01/01/02:03:55.554000,123,0,0,world,8,1479,0.0,0.0,0.0,-0.0543146527417,0.73777666188,0.0253231588079,0.0,0.0,0.0,0.0,-0.0763888433576
1970/01/01/02:03:55.587000,124,0,0,world,8,1479,0.0,0.0,0.0,-0.0595264409774,0.564352335738,0.0247827259546,0.0,0.0,0.0,0.0,-0.107352897525
1970/01/01/02:03:55.619000,125,0,0,world,8,1479,0.0,0.0,0.0,-0.0586735609335,0.525564459967,0.0241395715432,0.0,0.0,0.0,0.0,-0.101434804499
1970/01/01/02:03:55.654000,126,0,0,world,8,1479,0.0,0.0,0.0,-0.0468111174293,0.60317336064,0.019069665529,0.0,0.0,0.0,0.0,-0.0569768361747
1970/01/01/02:03:55.684000,127,0,0,world,8,1479,0.0,0.0,0.0,-0.038373774077,0.527456543302,0.0192917997237,0.0,0.0,0.0,0.0,-0.0742328092456
1970/01/01/02:03:55.730000,128,0,0,world,8,1479,0.0,0.0,0.0,-0.0114754761689,0.5857098003,0.0134732121817,0.0,0.0,0.0,0.0,-0.0033272979781
1970/01/01/02:03:55.754000,129,0,0,world,8,1479,0.0,0.0,0.0,0.000432408602127,0.482999062121,0.0106772756648,0.0,0.0,0.0,0.0,-0.0115188183263
1970/01/01/02:03:55.790000,130,0,0,world,8,1479,0.0,0.0,0.0,0.00715086891436,0.434429983167,0.00765644048578,0.0,0.0,0.0,0.0,-0.00062997295754
1970/01/01/02:03:55.825000,131,0,0,world,8,1479,0.0,0.0,0.0,0.0212058169945,0.338285490916,0.00560015968959,0.0,0.0,0.0,0.0,-0.0119218816981
1970/01/01/02:03:55.857000,132,0,0,world,8,1479,0.0,0.0,0.0,0.0374775089774,0.330279278963,0.00297374928152,0.0,0.0,0.0,0.0,0.00670421170071
1970/01/01/02:03:55.885000,133,0,0,world,8,1479,0.0,0.0,0.0,0.0662764346965,0.303837000016,0.0027998110292,0.0,0.0,0.0,0.0,-0.00854497216642
1970/01/01/02:03:55.917000,134,0,0,world,8,1479,0.0,0.0,0.0,0.0752889309065,0.292026616581,3.86924332915e-06,0.0,0.0,0.0,0.0,0.0445053167641
1970/01/01/02:03:55.954000,135,0,0,world,8,1479,0.0,0.0,0.0,0.103245204196,0.162301701696,-0.00029926438404,0.0,0.0,0.0,0.0,0.0232102442533
1970/01/01/02:03:55.987000,136,0,0,world,8,1479,0.0,0.0,0.0,0.122098474269,0.0915362849834,0.000154913456526,0.0,0.0,0.0,0.0,0.024247135967
1970/01/01/02:03:56.020000,137,0,0,world,8,1479,0.0,0.0,0.0,0.102032219057,0.0124008944978,0.00139695034173,0.0,0.0,0.0,0.0,0.0213507283479
1970/01/01/02:03:56.055000,138,0,0,world,8,1479,0.0,0.0,0.0,0.146877314391,0.0185840328816,0.00273570608793,0.0,0.0,0.0,0.0,0.038423679769
1970/01/01/02:03:56.089000,139,0,0,world,8,1479,0.0,0.0,0.0,0.169650036733,-0.0363149766217,0.00537176105332,0.0,0.0,0.0,0.0,0.0412471853197
1970/01/01/02:03:56.120000,140,0,0,world,8,1479,0.0,0.0,0.0,0.199814769011,-0.117768485873,0.00901131484457,0.0,0.0,0.0,0.0,0.0275342985988
1970/01/01/02:03:56.155000,141,0,0,world,8,1479,0.0,0.0,0.0,0.166475966452,-0.0862604513834,0.013808440708,0.0,0.0,0.0,0.0,0.0672837793827
1970/01/01/02:03:56.187000,142,0,0,world,8,1479,0.0,0.0,0.0,0.298621070305,-0.196484566195,0.0199465869748,0.0,0.0,0.0,0.0,0.0285429023206
1970/01/01/02:03:56.219000,143,0,0,world,8,1479,0.0,0.0,0.0,0.27932088644,-0.249897578919,0.0255327988757,0.0,0.0,0.0,0.0,0.032092217356
1970/01/01/02:03:56.255000,144,0,0,world,8,1479,0.0,0.0,0.0,0.341518699759,-0.305311676378,0.0269104430426,0.0,0.0,0.0,0.0,0.0115320216864
1970/01/01/02:03:56.286000,145,0,0,world,8,1479,0.0,0.0,0.0,0.335359273996,-0.306766144264,0.0297154286399,0.0,0.0,0.0,0.0,0.0204654596746
1970/01/01/02:03:56.318000,146,0,0,world,8,1479,0.0,0.0,0.0,0.315470729589,-0.221071508811,0.0377778461998,0.0,0.0,0.0,0.0,0.0575221739709
1970/01/01/02:03:56.352000,147,0,0,world,8,1479,0.0,0.0,0.0,0.315822008952,-0.366806175524,0.0404304216678,0.0,0.0,0.0,0.0,0.021309459582
1970/01/01/02:03:56.389000,148,0,0,world,8,1479,0.0,0.0,0.0,0.440222506132,-0.431301262448,0.039493044072,0.0,0.0,0.0,0.0,-0.0150843979791
1970/01/01/02:03:56.420000,149,0,0,world,8,1479,0.0,0.0,0.0,0.440181877173,-0.362915925218,0.0430885532813,0.0,0.0,0.0,0.0,0.00856109987944
1970/01/01/02:03:56.455000,150,0,0,world,8,1479,0.0,0.0,0.0,0.380139468178,-0.309299403428,0.0436269035442,0.0,0.0,0.0,0.0,0.0354652479291
1970/01/01/02:03:56.490000,151,0,0,world,8,1479,0.0,0.0,0.0,0.359074909754,-0.264006421386,0.043864661214,0.0,0.0,0.0,0.0,0.0546012967825
1970/01/01/02:03:56.555000,152,0,0,world,8,1479,0.0,0.0,0.0,0.372523567871,-0.23730149784,0.0442446304688,0.0,0.0,0.0,0.0,0.0584224686027
1970/01/01/02:03:56.590000,153,0,0,world,8,1479,0.0,0.0,0.0,0.214096238464,-0.0691496940136,0.0380597529524,0.0,0.0,0.0,0.0,0.122778855264
1970/01/01/02:03:56.621000,154,0,0,world,8,1479,0.0,0.0,0.0,0.0621672716723,-0.00441234591168,0.0331035051958,0.0,0.0,0.0,0.0,0.161386236548
1970/01/01/02:03:56.658000,155,0,0,world,8,1479,0.0,0.0,0.0,0.0749902970508,0.0709848444341,0.0300098279443,0.0,0.0,0.0,0.0,0.168514370918
