time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.coordinate_frame,.type_mask,.position.x,.position.y,.position.z,.velocity.x,.velocity.y,.velocity.z,.acceleration_or_force.x,.acceleration_or_force.y,.acceleration_or_force.z,.yaw,.yaw_rate
1970/01/01/02:01:18.370000,33,0,0,world,8,1479,0.0,0.0,0.0,0.0564003492673,0.619872011751,0.0120633397646,0.0,0.0,0.0,0.0,0.0493576861918
1970/01/01/02:01:18.410000,34,0,0,world,8,1479,0.0,0.0,0.0,0.0434921883025,0.573841454442,0.0138276868147,0.0,0.0,0.0,0.0,0.0265490245074
1970/01/01/02:01:18.455000,35,0,0,world,8,1479,0.0,0.0,0.0,0.0418657294353,0.580689219389,0.0135337709039,0.0,0.0,0.0,0.0,0.0257538259029
1970/01/01/02:01:18.468000,36,0,0,world,8,1479,0.0,0.0,0.0,0.0263898274249,0.521455166734,0.0130206980508,0.0,0.0,0.0,0.0,8.60348227434e-05
1970/01/01/02:01:18.508000,37,0,0,world,8,1479,0.0,0.0,0.0,0.0259616222481,0.545316697662,0.01219680243,0.0,0.0,0.0,0.0,0.0145118990913
1970/01/01/02:01:18.538000,38,0,0,world,8,1479,0.0,0.0,0.0,0.0212571935702,0.523663636834,0.00890533266518,0.0,0.0,0.0,0.0,0.017351899296
1970/01/01/02:01:18.577000,39,0,0,world,8,1479,0.0,0.0,0.0,0.0273358268435,0.426043475955,0.00957390815043,0.0,0.0,0.0,0.0,-0.00594751164317
1970/01/01/02:01:18.607000,40,0,0,world,8,1479,0.0,0.0,0.0,0.0410105150914,0.490461924642,0.00741395730572,0.0,0.0,0.0,0.0,0.0318041592836
1970/01/01/02:01:18.639000,41,0,0,world,8,1479,0.0,0.0,0.0,0.0341538408618,0.447527808082,0.00587091230314,0.0,0.0,0.0,0.0,0.0293625425547
1970/01/01/02:01:18.670000,42,0,0,world,8,1479,0.0,0.0,0.0,0.0431782170743,0.416582128165,0.00422782838782,0.0,0.0,0.0,0.0,0.0368367731571
1970/01/01/02:01:18.700000,43,0,0,world,8,1479,0.0,0.0,0.0,0.0341069892502,0.343587344038,0.00350596541824,0.0,0.0,0.0,0.0,0.0259256642312
1970/01/01/02:01:18.737000,44,0,0,world,8,1479,0.0,0.0,0.0,0.0584670176911,0.394466319963,0.00205627722082,0.0,0.0,0.0,0.0,0.0545799583197
1970/01/01/02:01:18.771000,45,0,0,world,8,1479,0.0,0.0,0.0,0.0470728472954,0.29056590435,0.00092004657618,0.0,0.0,0.0,0.0,0.0374406799674
1970/01/01/02:01:18.807000,46,0,0,world,8,1479,0.0,0.0,0.0,0.0713844990466,0.313601112744,0.000379631954761,0.0,0.0,0.0,0.0,0.0631120875478
1970/01/01/02:01:18.842000,47,0,0,world,8,1479,0.0,0.0,0.0,0.106197394995,0.251641053192,0.000110065781006,0.0,0.0,0.0,0.0,0.0493495352566
1970/01/01/02:01:18.875000,48,0,0,world,8,1479,0.0,0.0,0.0,0.0800876797635,0.188223756506,0.000207309830751,0.0,0.0,0.0,0.0,0.0484413467348
1970/01/01/02:01:18.904000,49,0,0,world,8,1479,0.0,0.0,0.0,0.0804584192182,0.171170367497,0.000543840130979,0.0,0.0,0.0,0.0,0.0577139295638
1970/01/01/02:01:18.936000,50,0,0,world,8,1479,0.0,0.0,0.0,0.114923156923,0.134606907215,0.00112863156843,0.0,0.0,0.0,0.0,0.0530368126929
1970/01/01/02:01:18.969000,51,0,0,world,8,1479,0.0,0.0,0.0,0.146503251629,0.105058460188,0.00195104942817,0.0,0.0,0.0,0.0,0.0529021844268
1970/01/01/02:01:19.004000,52,0,0,world,8,1479,0.0,0.0,0.0,0.13577060898,-0.0164997344307,0.00349745756813,0.0,0.0,0.0,0.0,0.0293748844415
1970/01/01/02:01:19.050000,53,0,0,world,8,1479,0.0,0.0,0.0,0.130709459424,-0.0278735249252,0.00698455954826,0.0,0.0,0.0,0.0,0.0618629790843
1970/01/01/02:01:19.075000,54,0,0,world,8,1479,0.0,0.0,0.0,0.169033670124,-0.0618161016811,0.0069276019678,0.0,0.0,0.0,0.0,0.041758287698
1970/01/01/02:01:19.112000,55,0,0,world,8,1479,0.0,0.0,0.0,0.20000732878,-0.133992908684,0.00982809473369,0.0,0.0,0.0,0.0,0.0315055847168
1970/01/01/02:01:19.142000,56,0,0,world,8,1479,0.0,0.0,0.0,0.192281200065,-0.145959498518,0.015222937998,0.0,0.0,0.0,0.0,0.062566421926
1970/01/01/02:01:19.176000,57,0,0,world,8,1479,0.0,0.0,0.0,0.272485910237,-0.1383517996,0.0189981615248,0.0,0.0,0.0,0.0,0.0606904551387
1970/01/01/02:01:19.219000,58,0,0,world,8,1479,0.0,0.0,0.0,0.298044797823,-0.18914599409,0.0248791161474,0.0,0.0,0.0,0.0,0.0556204356253
1970/01/01/02:01:19.242000,59,0,0,world,8,1479,0.0,0.0,0.0,0.307502276278,-0.249670132511,0.0252701012487,0.0,0.0,0.0,0.0,0.0413748323917
1970/01/01/02:01:19.277000,60,0,0,world,8,1479,0.0,0.0,0.0,0.331704209529,-0.283810583321,0.0283232689624,0.0,0.0,0.0,0.0,0.0340943075716
1970/01/01/02:01:19.312000,61,0,0,world,8,1479,0.0,0.0,0.0,0.291790956727,-0.264516934725,0.0286334795071,0.0,0.0,0.0,0.0,0.0544477328658
1970/01/01/02:01:19.347000,62,0,0,world,8,1479,0.0,0.0,0.0,0.346936341743,-0.233234596804,0.0336999230768,0.0,0.0,0.0,0.0,0.0613187104464
1970/01/01/02:01:19.371000,63,0,0,world,8,1479,0.0,0.0,0.0,0.347293669129,-0.375212661489,0.0318953754702,0.0,0.0,0.0,0.0,0.0214114189148
1970/01/01/02:01:19.413000,64,0,0,world,8,1479,0.0,0.0,0.0,0.382705632585,-0.348318267006,0.0320641729197,0.0,0.0,0.0,0.0,0.0259006172419
1970/01/01/02:01:19.504000,65,0,0,world,8,1479,0.0,0.0,0.0,0.296059242968,-0.252634955195,0.0356567894747,0.0,0.0,0.0,0.0,0.0696239471436
1970/01/01/02:01:19.542000,66,0,0,world,8,1479,0.0,0.0,0.0,0.276723950554,-0.271013226354,0.0318350002963,0.0,0.0,0.0,0.0,0.0666051134467
1970/01/01/02:01:19.573000,67,0,0,world,8,1479,0.0,0.0,0.0,0.244383933581,-0.166713595154,0.0330615337371,0.0,0.0,0.0,0.0,0.0998975560069
1970/01/01/02:01:19.606000,68,0,0,world,8,1479,0.0,0.0,0.0,0.224399018901,-0.143099125755,0.0269784671872,0.0,0.0,0.0,0.0,0.101959183812
1970/01/01/02:01:19.637000,69,0,0,world,8,1479,0.0,0.0,0.0,0.12245521423,-0.0364197186435,0.0224532528384,0.0,0.0,0.0,0.0,0.133604183793
1970/01/01/02:01:19.673000,70,0,0,world,8,1479,0.0,0.0,0.0,0.0686813181346,0.08731673333,0.0172460156065,0.0,0.0,0.0,0.0,0.164540946484
1970/01/01/02:01:19.704000,71,0,0,world,8,1479,0.0,0.0,0.0,0.0435910552947,0.154989686095,0.0116974183468,0.0,0.0,0.0,0.0,0.167510926723
1970/01/01/02:01:19.741000,72,0,0,world,8,1479,0.0,0.0,0.0,0.0454674282776,0.139223195074,0.00548380771024,0.0,0.0,0.0,0.0,0.131350308657
1970/01/01/02:01:19.775000,73,0,0,world,8,1479,0.0,0.0,0.0,0.0815169004495,0.189157219026,0.00233898571968,0.0,0.0,0.0,0.0,0.111602678895
1970/01/01/02:01:19.810000,74,0,0,world,8,1479,0.0,0.0,0.0,0.0663055952187,0.243418625273,0.000261213035224,0.0,0.0,0.0,0.0,0.101061627269
1970/01/01/02:01:19.838000,75,0,0,world,8,1479,0.0,0.0,0.0,0.0986153602085,0.169211346487,0.00104520457351,0.0,0.0,0.0,0.0,0.0247518420219
1970/01/01/02:01:19.872000,76,0,0,world,8,1479,0.0,0.0,0.0,0.0987569990071,0.210079418962,0.00242638049559,0.0,0.0,0.0,0.0,0.00480292830616
1970/01/01/02:01:19.906000,77,0,0,world,8,1479,0.0,0.0,0.0,0.0845191092174,0.277427867689,0.00588833701434,0.0,0.0,0.0,0.0,-0.0126039758325
1970/01/01/02:01:19.953000,78,0,0,world,8,1479,0.0,0.0,0.0,0.0364176638993,0.290190776105,0.00829625652419,0.0,0.0,0.0,0.0,-0.0250571295619
1970/01/01/02:01:19.978000,79,0,0,world,8,1479,0.0,0.0,0.0,0.0358787659226,0.311882175005,0.010137501613,0.0,0.0,0.0,0.0,-0.0394492223859
1970/01/01/02:01:20.013000,80,0,0,world,8,1479,0.0,0.0,0.0,0.0460720220021,0.435862286887,0.0124413657738,0.0,0.0,0.0,0.0,-0.011453891173
1970/01/01/02:01:20.043000,81,0,0,world,8,1479,0.0,0.0,0.0,0.0305733740531,0.462301725413,0.0140062027146,0.0,0.0,0.0,0.0,-0.00670864526182
1970/01/01/02:01:20.084000,82,0,0,world,8,1479,0.0,0.0,0.0,0.0259102895925,0.510457472832,0.0132238700266,0.0,0.0,0.0,0.0,0.00797232147306
1970/01/01/02:01:20.115000,83,0,0,world,8,1479,0.0,0.0,0.0,7.69787431166e-05,0.472076924338,0.0137475024246,0.0,0.0,0.0,0.0,-0.0116578871384
1970/01/01/02:01:20.142000,84,0,0,world,8,1479,0.0,0.0,0.0,0.00747106291115,0.520790081941,0.0153357535158,0.0,0.0,0.0,0.0,-0.00792177487165
1970/01/01/02:01:20.176000,85,0,0,world,8,1479,0.0,0.0,0.0,0.0140548135299,0.526321542187,0.0226185487812,0.0,0.0,0.0,0.0,-0.031628716737
1970/01/01/02:01:20.207000,86,0,0,world,8,1479,0.0,0.0,0.0,0.0151017133606,0.595430711004,0.0205067976192,0.0,0.0,0.0,0.0,-0.0115701938048
1970/01/01/02:01:20.236000,87,0,0,world,8,1479,0.0,0.0,0.0,0.0120453765631,0.609186815845,0.0213961901568,0.0,0.0,0.0,0.0,-0.0134548982605
1970/01/01/02:01:20.270000,88,0,0,world,8,1479,0.0,0.0,0.0,0.0059595852857,0.608045276749,0.0221996453859,0.0,0.0,0.0,0.0,-0.0176766496152
1970/01/01/02:01:20.307000,89,0,0,world,8,1479,0.0,0.0,0.0,-0.00392205691388,0.587279931842,0.0222152185662,0.0,0.0,0.0,0.0,-0.0289719440043
1970/01/01/02:01:20.334000,90,0,0,world,8,1479,0.0,0.0,0.0,-0.0280252097824,0.515837726878,0.0225988835289,0.0,0.0,0.0,0.0,-0.0590070597827
1970/01/01/02:01:20.375000,91,0,0,world,8,1479,0.0,0.0,0.0,-0.0304620989935,0.509951909429,0.0222988514371,0.0,0.0,0.0,0.0,-0.0607290491462
1970/01/01/02:01:20.405000,92,0,0,world,8,1479,0.0,0.0,0.0,-0.0306229402514,0.49826767687,0.0215514414335,0.0,0.0,0.0,0.0,-0.0580951496959
1970/01/01/02:01:20.445000,93,0,0,world,8,1479,0.0,0.0,0.0,-0.0127171686746,0.518830342291,0.0196413297617,0.0,0.0,0.0,0.0,-0.0350548960268
1970/01/01/02:01:20.472000,94,0,0,world,8,1479,0.0,0.0,0.0,-0.00299663139612,0.54843104432,0.0187516214894,0.0,0.0,0.0,0.0,-0.00864561740309
1970/01/01/02:01:20.505000,95,0,0,world,8,1479,0.0,0.0,0.0,-0.00921869770049,0.461308985768,0.015614926892,0.0,0.0,0.0,0.0,-0.0213261824101
1970/01/01/02:01:20.539000,96,0,0,world,8,1479,0.0,0.0,0.0,0.00265048698315,0.488668553929,0.014808493202,0.0,0.0,0.0,0.0,0.00570779154077
1970/01/01/02:01:20.570000,97,0,0,world,8,1479,0.0,0.0,0.0,0.000707177634709,0.453106902248,0.0130829798932,0.0,0.0,0.0,0.0,0.00420912215486
1970/01/01/02:01:20.602000,98,0,0,world,8,1479,0.0,0.0,0.0,-0.00746615513208,0.367541138689,0.0109664074511,0.0,0.0,0.0,0.0,-0.0145985055715
1970/01/01/02:01:20.642000,99,0,0,world,8,1479,0.0,0.0,0.0,0.0143794093348,0.402649816935,0.00978854352009,0.0,0.0,0.0,0.0,0.00410372344777
1970/01/01/02:01:20.674000,100,0,0,world,8,1479,0.0,0.0,0.0,0.00747734860674,0.364815498268,0.00791621189139,0.0,0.0,0.0,0.0,0.00629084417596
1970/01/01/02:01:20.709000,101,0,0,world,8,1479,0.0,0.0,0.0,0.0207199010663,0.342579595324,0.00599398595477,0.0,0.0,0.0,0.0,0.0170691777021
1970/01/01/02:01:20.740000,102,0,0,world,8,1479,0.0,0.0,0.0,0.0206921255944,0.317460009415,0.00441891027812,0.0,0.0,0.0,0.0,0.0255658105016
1970/01/01/02:01:20.775000,103,0,0,world,8,1479,0.0,0.0,0.0,0.0438636172559,0.287614699446,0.00322792427683,0.0,0.0,0.0,0.0,0.0222606435418
1970/01/01/02:01:20.816000,104,0,0,world,8,1479,0.0,0.0,0.0,0.039539594388,0.160531064948,0.00166394854914,0.0,0.0,0.0,0.0,-0.00874310266227
1970/01/01/02:01:20.846000,105,0,0,world,8,1479,0.0,0.0,0.0,0.0594436077046,0.272130619957,0.000492819426993,0.0,0.0,0.0,0.0,0.0456466190517
1970/01/01/02:01:20.872000,106,0,0,world,8,1479,0.0,0.0,0.0,0.0368423373429,0.166818397436,0.00052809583812,0.0,0.0,0.0,0.0,0.0247813314199
1970/01/01/02:01:20.908000,107,0,0,world,8,1479,0.0,0.0,0.0,0.07004863164,0.114910639019,0.000724385574314,0.0,0.0,0.0,0.0,0.0111932717264
1970/01/01/02:01:20.947000,108,0,0,world,8,1479,0.0,0.0,0.0,0.0804439951061,0.133513660257,0.000111119957737,0.0,0.0,0.0,0.0,0.0233221240342
1970/01/01/02:01:20.973000,109,0,0,world,8,1479,0.0,0.0,0.0,0.0882089532983,0.0105906577707,-0.000202777360793,0.0,0.0,0.0,0.0,-0.00837552919984
1970/01/01/02:01:21.003000,110,0,0,world,8,1479,0.0,0.0,0.0,0.0590556528397,0.0633793542771,-2.80604251636e-05,0.0,0.0,0.0,0.0,0.0352542735636
1970/01/01/02:01:21.038000,111,0,0,world,8,1479,0.0,0.0,0.0,0.0927365000469,0.0827710261508,0.000333692446525,0.0,0.0,0.0,0.0,0.0501562878489
1970/01/01/02:01:21.071000,112,0,0,world,8,1479,0.0,0.0,0.0,0.15750020022,-0.00523447971305,0.000943384900618,0.0,0.0,0.0,0.0,0.0221869461238
1970/01/01/02:01:21.106000,113,0,0,world,8,1479,0.0,0.0,0.0,0.154833054448,-0.101667764078,0.0016019325779,0.0,0.0,0.0,0.0,0.00391019787639
1970/01/01/02:01:21.140000,114,0,0,world,8,1479,0.0,0.0,0.0,0.104004381871,-0.0507264241431,0.00188007417594,0.0,0.0,0.0,0.0,0.0389847867191
1970/01/01/02:01:21.175000,115,0,0,world,8,1479,0.0,0.0,0.0,0.12090459065,-0.0646770174924,0.00276014221485,0.0,0.0,0.0,0.0,0.0385017991066
1970/01/01/02:01:21.213000,116,0,0,world,8,1479,0.0,0.0,0.0,0.160671551679,-0.087826177002,0.00370928453495,0.0,0.0,0.0,0.0,0.0371178351343
1970/01/01/02:01:21.246000,117,0,0,world,8,1479,0.0,0.0,0.0,0.184357917451,-0.133379628874,0.00481510480947,0.0,0.0,0.0,0.0,0.0279252734035
1970/01/01/02:01:21.277000,118,0,0,world,8,1479,0.0,0.0,0.0,0.17093107379,-0.123338774158,0.00559843733839,0.0,0.0,0.0,0.0,0.0423906706274
1970/01/01/02:01:21.312000,119,0,0,world,8,1479,0.0,0.0,0.0,0.141290347236,-0.116085818441,0.00640181023512,0.0,0.0,0.0,0.0,0.05441211164
1970/01/01/02:01:21.342000,120,0,0,world,8,1479,0.0,0.0,0.0,0.138024878473,-0.176078030398,0.0062049094207,0.0,0.0,0.0,0.0,0.0390604957938
1970/01/01/02:01:21.372000,121,0,0,world,8,1479,0.0,0.0,0.0,0.145428848127,-0.126681679586,0.00783492024738,0.0,0.0,0.0,0.0,0.0578910857439
1970/01/01/02:01:21.412000,122,0,0,world,8,1479,0.0,0.0,0.0,0.138926640147,-0.119587589733,0.00822416407281,0.0,0.0,0.0,0.0,0.059829223901
1970/01/01/02:01:21.450000,123,0,0,world,8,1479,0.0,0.0,0.0,0.178426678941,-0.183773211726,0.00729131656974,0.0,0.0,0.0,0.0,0.0314149707556
1970/01/01/02:01:21.475000,124,0,0,world,8,1479,0.0,0.0,0.0,0.156712329711,-0.114099622297,0.00818786737371,0.0,0.0,0.0,0.0,0.0524342283607
1970/01/01/02:01:21.499000,125,0,0,world,8,1479,0.0,0.0,0.0,0.0793592941271,0.0492231117757,0.00687221371074,0.0,0.0,0.0,0.0,0.110594600439
1970/01/01/02:01:21.533000,126,0,0,world,8,1479,0.0,0.0,0.0,0.0729969705537,0.108526853593,0.00719075914276,0.0,0.0,0.0,0.0,0.124443382025
1970/01/01/02:01:21.570000,127,0,0,world,8,1479,0.0,0.0,0.0,0.0760658246778,0.106028180266,0.0062770651539,0.0,0.0,0.0,0.0,0.113264337182
1970/01/01/02:01:21.600000,128,0,0,world,8,1479,0.0,0.0,0.0,0.104278819683,0.00437378388912,0.00303858146608,0.0,0.0,0.0,0.0,0.059104628861
1970/01/01/02:01:21.635000,129,0,0,world,8,1479,0.0,0.0,0.0,0.0409631981604,0.170678362554,0.00266016440435,0.0,0.0,0.0,0.0,0.103519327939
1970/01/01/02:01:21.668000,130,0,0,world,8,1479,0.0,0.0,0.0,0.0478293354449,0.173130503725,0.00111511516629,0.0,0.0,0.0,0.0,0.0759740695357
1970/01/01/02:01:21.706000,131,0,0,world,8,1479,0.0,0.0,0.0,0.0929083624414,0.224088307985,-0.000115576467566,0.0,0.0,0.0,0.0,0.0635552108288
1970/01/01/02:01:21.734000,132,0,0,world,8,1479,0.0,0.0,0.0,0.0411641500054,0.172256372149,-7.41422182101e-05,0.0,0.0,0.0,0.0,0.034034896642
1970/01/01/02:01:21.767000,133,0,0,world,8,1479,0.0,0.0,0.0,0.0438172484477,0.251557686041,0.000215339226798,0.0,0.0,0.0,0.0,0.0374034456909
1970/01/01/02:01:21.798000,134,0,0,world,8,1479,0.0,0.0,0.0,0.0842118646119,0.284152058714,0.000887216882905,0.0,0.0,0.0,0.0,0.0164808109403
1970/01/01/02:01:21.843000,135,0,0,world,8,1479,0.0,0.0,0.0,0.0147417616484,0.19365464627,0.00241741545141,0.0,0.0,0.0,0.0,-0.0237905140966
1970/01/01/02:01:21.873000,136,0,0,world,8,1479,0.0,0.0,0.0,0.00779976770864,0.258526761305,0.00322741527835,0.0,0.0,0.0,0.0,-0.0159863121808
1970/01/01/02:01:21.914000,137,0,0,world,8,1479,0.0,0.0,0.0,0.0347761138593,0.351155932887,0.00460493411717,0.0,0.0,0.0,0.0,-0.00418971804902
1970/01/01/02:01:21.940000,138,0,0,world,8,1479,0.0,0.0,0.0,0.0350459228932,0.396442667851,0.00456850602091,0.0,0.0,0.0,0.0,0.00403046840802
1970/01/01/02:01:21.974000,139,0,0,world,8,1479,0.0,0.0,0.0,0.0222621634654,0.397196570795,0.00608092622544,0.0,0.0,0.0,0.0,-0.000456434994703
1970/01/01/02:01:22.008000,140,0,0,world,8,1479,0.0,0.0,0.0,0.0412501944581,0.457789403081,0.00606132222671,0.0,0.0,0.0,0.0,0.0203163512051
1970/01/01/02:01:22.040000,141,0,0,world,8,1479,0.0,0.0,0.0,0.0387159800023,0.40390259624,0.00755092477239,0.0,0.0,0.0,0.0,-0.00886097364128
1970/01/01/02:01:22.071000,142,0,0,world,8,1479,0.0,0.0,0.0,0.0418359137188,0.447548245094,0.00766234054565,0.0,0.0,0.0,0.0,-0.00239482568577
1970/01/01/02:01:22.101000,143,0,0,world,8,1479,0.0,0.0,0.0,0.00551237205514,0.342844176943,0.00933881488888,0.0,0.0,0.0,0.0,-0.0487574413419
1970/01/01/02:01:22.137000,144,0,0,world,8,1479,0.0,0.0,0.0,0.0108496173144,0.413803469506,0.00970811025952,0.0,0.0,0.0,0.0,-0.0291647966951
1970/01/01/02:01:22.171000,145,0,0,world,8,1479,0.0,0.0,0.0,0.00959629618369,0.491386324066,0.00935468715474,0.0,0.0,0.0,0.0,-0.00407632719725
1970/01/01/02:01:22.212000,146,0,0,world,8,1479,0.0,0.0,0.0,0.00901194589956,0.436411132042,0.00979525927731,0.0,0.0,0.0,0.0,-0.0205875057727
1970/01/01/02:01:22.239000,147,0,0,world,8,1479,0.0,0.0,0.0,-0.00148634952208,0.430690955249,0.00908790546876,0.0,0.0,0.0,0.0,-0.0171497967094
1970/01/01/02:01:22.271000,148,0,0,world,8,1479,0.0,0.0,0.0,0.00131591778168,0.414131901158,0.00868694453478,0.0,0.0,0.0,0.0,-0.0217612404376
1970/01/01/02:01:22.307000,149,0,0,world,8,1479,0.0,0.0,0.0,-0.00628817226336,0.381471185833,0.00835326200595,0.0,0.0,0.0,0.0,-0.0306520201266
1970/01/01/02:01:22.335000,150,0,0,world,8,1479,0.0,0.0,0.0,0.009435896394,0.415231973133,0.00877204313219,0.0,0.0,0.0,0.0,-0.0162576977164
1970/01/01/02:01:22.367000,151,0,0,world,8,1479,0.0,0.0,0.0,0.0103054618682,0.407843162001,0.00799649937889,0.0,0.0,0.0,0.0,-0.0109344068915
1970/01/01/02:01:22.403000,152,0,0,world,8,1479,0.0,0.0,0.0,0.0256271882054,0.451749144989,0.0060837606564,0.0,0.0,0.0,0.0,0.0185978692025
1970/01/01/02:01:22.439000,153,0,0,world,8,1479,0.0,0.0,0.0,0.0142603808226,0.375416659781,0.00589508960639,0.0,0.0,0.0,0.0,0.00168284471147
1970/01/01/02:01:22.467000,154,0,0,world,8,1479,0.0,0.0,0.0,0.0194894746891,0.40797104821,0.00435972989908,0.0,0.0,0.0,0.0,0.0228923354298
1970/01/01/02:01:22.507000,155,0,0,world,8,1479,0.0,0.0,0.0,0.0118792305681,0.352351942115,0.00440528274432,0.0,0.0,0.0,0.0,0.00860172603279
1970/01/01/02:01:22.538000,156,0,0,world,8,1479,0.0,0.0,0.0,0.0168119413,0.411390012938,0.00327222845685,0.0,0.0,0.0,0.0,0.0326121151447
1970/01/01/02:01:22.571000,157,0,0,world,8,1479,0.0,0.0,0.0,0.0491518636321,0.391082948324,0.00349067825271,0.0,0.0,0.0,0.0,0.0226641371846
