time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.coordinate_frame,.type_mask,.position.x,.position.y,.position.z,.velocity.x,.velocity.y,.velocity.z,.acceleration_or_force.x,.acceleration_or_force.y,.acceleration_or_force.z,.yaw,.yaw_rate
1970/01/01/02:01:46.011000,43,0,0,world,8,1479,0.0,0.0,0.0,0.0867335458248,-0.297567844849,-0.00443767237132,0.0,0.0,0.0,0.0,0.074711561203
1970/01/01/02:01:46.036000,44,0,0,world,8,1479,0.0,0.0,0.0,0.0861377000513,-0.390980467504,-0.00404776713313,0.0,0.0,0.0,0.0,0.0481061935425
1970/01/01/02:01:46.077000,45,0,0,world,8,1479,0.0,0.0,0.0,0.0835005380919,-0.371406858784,-0.00399685207884,0.0,0.0,0.0,0.0,0.0620186589658
1970/01/01/02:01:46.109000,46,0,0,world,8,1479,0.0,0.0,0.0,0.0749476326687,-0.402950878276,-0.00366509370294,0.0,0.0,0.0,0.0,0.0545388460159
1970/01/01/02:01:46.143000,47,0,0,world,8,1479,0.0,0.0,0.0,0.0650806217973,-0.217311091468,-0.00280381488341,0.0,0.0,0.0,0.0,0.127013012767
1970/01/01/02:01:46.172000,48,0,0,world,8,1479,0.0,0.0,0.0,0.0573829380819,-0.287551637154,-0.00171115531524,0.0,0.0,0.0,0.0,0.104148820043
1970/01/01/02:01:46.210000,49,0,0,world,8,1479,0.0,0.0,0.0,0.0396642941602,-0.234384516215,-0.00171358367262,0.0,0.0,0.0,0.0,0.125183880329
1970/01/01/02:01:46.243000,50,0,0,world,8,1479,0.0,0.0,0.0,0.0383152107106,-0.302769724346,-0.00289445425968,0.0,0.0,0.0,0.0,0.0938132628798
1970/01/01/02:01:46.275000,51,0,0,world,8,1479,0.0,0.0,0.0,0.0469715401212,-0.241169267954,-0.00368797875644,0.0,0.0,0.0,0.0,0.102158911526
1970/01/01/02:01:46.307000,52,0,0,world,8,1479,0.0,0.0,0.0,0.0388116994524,-0.173044814959,-0.00333667084875,0.0,0.0,0.0,0.0,0.104130908847
1970/01/01/02:01:46.337000,53,0,0,world,8,1479,0.0,0.0,0.0,0.0381182136167,-0.123593793423,-0.00380467615398,0.0,0.0,0.0,0.0,0.0991943627596
1970/01/01/02:01:46.377000,54,0,0,world,8,1479,0.0,0.0,0.0,0.028973959367,-0.0905545637694,-0.0043355471825,0.0,0.0,0.0,0.0,0.0851565375924
1970/01/01/02:01:46.408000,55,0,0,world,8,1479,0.0,0.0,0.0,0.0105729327703,0.0491914083496,-0.00381621779839,0.0,0.0,0.0,0.0,0.109998978674
1970/01/01/02:01:46.446000,56,0,0,world,8,1479,0.0,0.0,0.0,0.0197496607197,0.0121304577503,-0.00270497474323,0.0,0.0,0.0,0.0,0.0633733794093
1970/01/01/02:01:46.477000,57,0,0,world,8,1479,0.0,0.0,0.0,0.0115382718933,0.0826210109649,-0.00185227514579,0.0,0.0,0.0,0.0,0.0579286925495
1970/01/01/02:01:46.510000,58,0,0,world,8,1479,0.0,0.0,0.0,0.0139644018376,0.160312518278,-0.000753339231484,0.0,0.0,0.0,0.0,0.0553595162928
1970/01/01/02:01:46.542000,59,0,0,world,8,1479,0.0,0.0,0.0,0.0145280629785,0.156283752739,1.89899926292e-05,0.0,0.0,0.0,0.0,0.0206548329443
1970/01/01/02:01:46.578000,60,0,0,world,8,1479,0.0,0.0,0.0,0.000721528519278,0.220110534813,0.00114939662463,0.0,0.0,0.0,0.0,0.00830665882677
1970/01/01/02:01:46.611000,61,0,0,world,8,1479,0.0,0.0,0.0,-0.00613325823738,0.276374726205,0.00138651337499,0.0,0.0,0.0,0.0,-0.00138543406501
1970/01/01/02:01:46.651000,62,0,0,world,8,1479,0.0,0.0,0.0,-0.00403333940776,0.320048313303,0.00156367237619,0.0,0.0,0.0,0.0,-0.0168883856386
1970/01/01/02:01:46.679000,63,0,0,world,8,1479,0.0,0.0,0.0,-0.0123594714364,0.332072914948,0.00199256595124,0.0,0.0,0.0,0.0,-0.0351893007755
1970/01/01/02:01:46.712000,64,0,0,world,8,1479,0.0,0.0,0.0,-0.0165224681308,0.296505667608,0.00227659262542,0.0,0.0,0.0,0.0,-0.0734018683434
1970/01/01/02:01:46.743000,65,0,0,world,8,1479,0.0,0.0,0.0,-0.00165481280797,0.400965304806,0.00217878660826,0.0,0.0,0.0,0.0,-0.0571306757629
1970/01/01/02:01:46.774000,66,0,0,world,8,1479,0.0,0.0,0.0,-0.00749715402255,0.354085624584,0.00284243194492,0.0,0.0,0.0,0.0,-0.0928725451231
1970/01/01/02:01:46.812000,67,0,0,world,8,1479,0.0,0.0,0.0,-0.00565559426813,0.386398339447,0.00296805859908,0.0,0.0,0.0,0.0,-0.0913414731622
1970/01/01/02:01:46.847000,68,0,0,world,8,1479,0.0,0.0,0.0,-0.00154001499161,0.423045698151,0.00262960111745,0.0,0.0,0.0,0.0,-0.0832361280918
1970/01/01/02:01:46.875000,69,0,0,world,8,1479,0.0,0.0,0.0,3.99610789352,3.21212078189,0.003627210599,0.0,0.0,0.0,0.0,1.25180959702
1970/01/01/02:01:46.907000,70,0,0,world,8,1479,0.0,0.0,0.0,0.0491237991186,0.763045626931,0.00665115685457,0.0,0.0,0.0,0.0,0.0388669893146
1970/01/01/02:01:46.941000,71,0,0,world,8,1479,0.0,0.0,0.0,0.0477776924824,0.759709940934,0.00641934334027,0.0,0.0,0.0,0.0,0.037096221
1970/01/01/02:01:46.978000,72,0,0,world,8,1479,0.0,0.0,0.0,0.0449015244178,0.75378646444,0.00581037785198,0.0,0.0,0.0,0.0,0.0334405228496
1970/01/01/02:01:47.006000,73,0,0,world,8,1479,0.0,0.0,0.0,0.0371254972778,0.739738679531,0.00480333638013,0.0,0.0,0.0,0.0,0.0230626109987
1970/01/01/02:01:47.037000,74,0,0,world,8,1479,0.0,0.0,0.0,-0.000453095659387,0.525165820652,0.00727495708721,0.0,0.0,0.0,0.0,-0.0633568018675
1970/01/01/02:01:47.073000,75,0,0,world,8,1479,0.0,0.0,0.0,-0.0138251466546,0.491086445926,0.00797319567351,0.0,0.0,0.0,0.0,-0.0956534966826
1970/01/01/02:01:47.111000,76,0,0,world,8,1479,0.0,0.0,0.0,0.061227562736,0.811549015958,0.00328913324049,0.0,0.0,0.0,0.0,-0.005094491411
1970/01/01/02:01:47.141000,77,0,0,world,8,1479,0.0,0.0,0.0,0.0293043540922,0.716515413479,0.010849203589,0.0,0.0,0.0,0.0,-0.0413085892797
1970/01/01/02:01:47.174000,78,0,0,world,8,1479,0.0,0.0,0.0,0.0192239199425,0.654909084771,0.013795714904,0.0,0.0,0.0,0.0,-0.0640374049544
1970/01/01/02:01:47.211000,79,0,0,world,8,1479,0.0,0.0,0.0,0.0244131943224,0.644084416349,0.0114512061388,0.0,0.0,0.0,0.0,-0.0550017245114
1970/01/01/02:01:47.246000,80,0,0,world,8,1479,0.0,0.0,0.0,0.0326000999009,0.793315087506,0.00860650742264,0.0,0.0,0.0,0.0,0.00862227659672
1970/01/01/02:01:47.273000,81,0,0,world,8,1479,0.0,0.0,0.0,-0.0105483639339,0.525542725437,0.00762598470422,0.0,0.0,0.0,0.0,-0.0802127718925
1970/01/01/02:01:47.309000,82,0,0,world,8,1479,0.0,0.0,0.0,-0.0134938761542,0.48678864135,0.00995786502457,0.0,0.0,0.0,0.0,-0.0803127214313
1970/01/01/02:01:47.338000,83,0,0,world,8,1479,0.0,0.0,0.0,-0.0115090611859,0.48692317571,0.0100509633838,0.0,0.0,0.0,0.0,-0.0649456009269
1970/01/01/02:01:47.377000,84,0,0,world,8,1479,0.0,0.0,0.0,-0.00533217064737,0.534792841618,0.00977347730199,0.0,0.0,0.0,0.0,-0.0295207668096
1970/01/01/02:01:47.410000,85,0,0,world,8,1479,0.0,0.0,0.0,-0.0124218672233,0.388569754277,0.0071973570113,0.0,0.0,0.0,0.0,-0.0675413012505
1970/01/01/02:01:47.449000,86,0,0,world,8,1479,0.0,0.0,0.0,-0.00187773731833,0.438668525653,0.00603629092311,0.0,0.0,0.0,0.0,0.0109484810382
1970/01/01/02:01:47.475000,87,0,0,world,8,1479,0.0,0.0,0.0,-0.00165612004399,0.454746120763,0.00592920851425,0.0,0.0,0.0,0.0,0.0160727053881
1970/01/01/02:01:47.512000,88,0,0,world,8,1479,0.0,0.0,0.0,-0.00932935577454,0.402223674498,0.00428661478995,0.0,0.0,0.0,0.0,0.0207765884697
1970/01/01/02:01:47.540000,89,0,0,world,8,1479,0.0,0.0,0.0,-0.00501173727585,0.456559544445,0.00267059840977,0.0,0.0,0.0,0.0,0.0649168789387
1970/01/01/02:01:47.570000,90,0,0,world,8,1479,0.0,0.0,0.0,-0.00897212148748,0.319387727463,0.00228580574267,0.0,0.0,0.0,0.0,0.0346207991242
1970/01/01/02:01:47.605000,91,0,0,world,8,1479,0.0,0.0,0.0,-0.0123796520513,0.343020858798,0.00145000278916,0.0,0.0,0.0,0.0,0.0609104037285
1970/01/01/02:01:47.648000,92,0,0,world,8,1479,0.0,0.0,0.0,-0.0112494709216,0.342481904086,0.000437151551995,0.0,0.0,0.0,0.0,0.0837262645364
1970/01/01/02:01:47.679000,93,0,0,world,8,1479,0.0,0.0,0.0,-0.0138324281145,0.335434795465,0.000375682202119,0.0,0.0,0.0,0.0,0.0812723562121
1970/01/01/02:01:47.706000,94,0,0,world,8,1479,0.0,0.0,0.0,-0.0247494962182,0.317104122053,-0.000520656194586,0.0,0.0,0.0,0.0,0.0894573405385
1970/01/01/02:01:47.741000,95,0,0,world,8,1479,0.0,0.0,0.0,-0.0106195484158,0.282997915014,-0.000426811002786,0.0,0.0,0.0,0.0,0.0860518291593
1970/01/01/02:01:47.777000,96,0,0,world,8,1479,0.0,0.0,0.0,-0.00944895743659,0.253552327774,-0.00174247758617,0.0,0.0,0.0,0.0,0.0958801954985
1970/01/01/02:01:47.809000,97,0,0,world,8,1479,0.0,0.0,0.0,-0.0308234197396,0.249206645382,-0.00150004686326,0.0,0.0,0.0,0.0,0.0983356609941
1970/01/01/02:01:47.847000,98,0,0,world,8,1479,0.0,0.0,0.0,-0.00102634457943,0.128182583065,-0.00191394301494,0.0,0.0,0.0,0.0,0.0734416618943
1970/01/01/02:01:47.878000,99,0,0,world,8,1479,0.0,0.0,0.0,-0.00169098649902,0.11533957782,-0.00219598668864,0.0,0.0,0.0,0.0,0.0774773657322
1970/01/01/02:01:47.911000,100,0,0,world,8,1479,0.0,0.0,0.0,4.52547985701,-16.2842785111,-0.00612464653396,0.0,0.0,0.0,0.0,-6.01374387741
1970/01/01/02:01:47.942000,101,0,0,world,8,1479,0.0,0.0,0.0,0.0199256958395,0.0584716040272,-0.00236819136895,0.0,0.0,0.0,0.0,0.0686351135373
1970/01/01/02:01:47.975000,102,0,0,world,8,1479,0.0,0.0,0.0,4.96905866281,-19.9425917447,-0.00661065568627,0.0,0.0,0.0,0.0,-7.2947268486
1970/01/01/02:01:48.005000,103,0,0,world,8,1479,0.0,0.0,0.0,-0.017506483341,-0.00820439911463,-0.00331317183513,0.0,0.0,0.0,0.0,0.0840417519212
1970/01/01/02:01:48.041000,104,0,0,world,8,1479,0.0,0.0,0.0,-0.0152238754486,-0.119687809043,-0.00329506211048,0.0,0.0,0.0,0.0,0.079305537045
1970/01/01/02:01:48.076000,105,0,0,world,8,1479,0.0,0.0,0.0,6.76093145754,-22.7731292552,-0.00628990067245,0.0,0.0,0.0,0.0,-8.29968738556
1970/01/01/02:01:48.109000,106,0,0,world,8,1479,0.0,0.0,0.0,0.0188645698957,-0.271490429487,-0.00186067946286,0.0,0.0,0.0,0.0,0.0631487220526
1970/01/01/02:01:48.141000,107,0,0,world,8,1479,0.0,0.0,0.0,0.0603364557674,-0.265215890632,-0.00253937335917,0.0,0.0,0.0,0.0,0.0849879533052
1970/01/01/02:01:48.178000,108,0,0,world,8,1479,0.0,0.0,0.0,0.0260850991017,-0.205749747847,-0.000546944402846,0.0,0.0,0.0,0.0,0.120848238468
1970/01/01/02:01:48.209000,109,0,0,world,8,1479,0.0,0.0,0.0,0.0862205152019,-0.375197662997,-0.000535455831148,0.0,0.0,0.0,0.0,0.0889714211226
1970/01/01/02:01:48.240000,110,0,0,world,8,1479,0.0,0.0,0.0,0.0603199052763,-0.311547427081,0.00207171656209,0.0,0.0,0.0,0.0,0.12157484144
1970/01/01/02:01:48.274000,111,0,0,world,8,1479,0.0,0.0,0.0,0.0866797413872,-0.457555343132,0.00246725120016,0.0,0.0,0.0,0.0,0.0838442966342
1970/01/01/02:01:48.308000,112,0,0,world,8,1479,0.0,0.0,0.0,0.0986177203701,-0.514523778194,0.00211848432808,0.0,0.0,0.0,0.0,0.0807680040598
1970/01/01/02:01:48.343000,113,0,0,world,8,1479,0.0,0.0,0.0,0.0881292570572,-0.440968906812,0.00353809655681,0.0,0.0,0.0,0.0,0.113920599222
1970/01/01/02:01:48.379000,114,0,0,world,8,1479,0.0,0.0,0.0,0.149636898712,-0.536693961761,0.00478322141804,0.0,0.0,0.0,0.0,0.0910621806979
1970/01/01/02:01:48.407000,115,0,0,world,8,1479,0.0,0.0,0.0,0.178275891335,-0.413605684488,0.00776980033332,0.0,0.0,0.0,0.0,0.140502139926
1970/01/01/02:01:48.440000,116,0,0,world,8,1479,0.0,0.0,0.0,0.174712547086,-0.347333846982,0.0100212577596,0.0,0.0,0.0,0.0,0.167769521475
1970/01/01/02:01:48.474000,117,0,0,world,8,1479,0.0,0.0,0.0,0.205456807293,-0.541261298935,0.0109001044981,0.0,0.0,0.0,0.0,0.118025392294
1970/01/01/02:01:48.505000,118,0,0,world,8,1479,0.0,0.0,0.0,0.216951390137,-0.55576133767,0.0118198725502,0.0,0.0,0.0,0.0,0.112883798778
1970/01/01/02:01:48.535000,119,0,0,world,8,1479,0.0,0.0,0.0,0.288924937982,-0.652796404161,0.0113762603664,0.0,0.0,0.0,0.0,0.0812789276242
1970/01/01/02:01:48.578000,120,0,0,world,8,1479,0.0,0.0,0.0,0.301192306731,-0.768576202885,0.0102589947429,0.0,0.0,0.0,0.0,0.041596531868
1970/01/01/02:01:48.608000,121,0,0,world,8,1479,0.0,0.0,0.0,0.228699927273,-0.59805652142,0.0108363588201,0.0,0.0,0.0,0.0,0.0945963338017
1970/01/01/02:01:48.650000,122,0,0,world,8,1479,0.0,0.0,0.0,0.272496645206,-0.650610673009,0.0112511266766,0.0,0.0,0.0,0.0,0.0909001082182
1970/01/01/02:01:48.682000,123,0,0,world,8,1479,0.0,0.0,0.0,0.273852404683,-0.66940225982,0.0130768330921,0.0,0.0,0.0,0.0,0.0886166319251
1970/01/01/02:01:48.707000,124,0,0,world,8,1479,0.0,0.0,0.0,0.309963479616,-0.536608941681,0.0158297029835,0.0,0.0,0.0,0.0,0.133936524391
1970/01/01/02:01:48.744000,125,0,0,world,8,1479,0.0,0.0,0.0,0.259974671365,-0.639702349459,0.0160031779668,0.0,0.0,0.0,0.0,0.101937375963
1970/01/01/02:01:48.773000,126,0,0,world,8,1479,0.0,0.0,0.0,0.27138117516,-0.67835361333,0.016088774856,0.0,0.0,0.0,0.0,0.0879836082458
1970/01/01/02:01:48.809000,127,0,0,world,8,1479,0.0,0.0,0.0,0.326643056369,-0.699120698878,0.0153961962911,0.0,0.0,0.0,0.0,0.0843084156513
1970/01/01/02:01:48.840000,128,0,0,world,8,1479,0.0,0.0,0.0,0.27400110161,-0.680019787497,0.0133208401154,0.0,0.0,0.0,0.0,0.0877272933722
1970/01/01/02:01:48.875000,129,0,0,world,8,1479,0.0,0.0,0.0,0.303897181769,-0.610348768237,0.0111806939252,0.0,0.0,0.0,0.0,0.113573893905
1970/01/01/02:01:48.909000,130,0,0,world,8,1479,0.0,0.0,0.0,0.262691973246,-0.638312976404,0.00990688606571,0.0,0.0,0.0,0.0,0.100342780352
1970/01/01/02:01:48.940000,131,0,0,world,8,1479,0.0,0.0,0.0,0.299459402501,-0.557850754619,0.0088440327155,0.0,0.0,0.0,0.0,0.124752789736
1970/01/01/02:01:48.979000,132,0,0,world,8,1479,0.0,0.0,0.0,0.336087557017,-0.49777992388,0.00573436706633,0.0,0.0,0.0,0.0,0.137812003493
1970/01/01/02:01:49.013000,133,0,0,world,8,1479,0.0,0.0,0.0,0.276371243117,-0.541436109748,0.00465898205334,0.0,0.0,0.0,0.0,0.0912434831262
1970/01/01/02:01:49.042000,134,0,0,world,8,1479,0.0,0.0,0.0,0.313356743518,-0.439430544561,0.00296523240223,0.0,0.0,0.0,0.0,0.108780652285
1970/01/01/02:01:49.075000,135,0,0,world,8,1479,0.0,0.0,0.0,0.340690418137,-0.481430367987,0.00224316655698,0.0,0.0,0.0,0.0,0.0640998408198
1970/01/01/02:01:49.101000,136,0,0,world,8,1479,0.0,0.0,0.0,0.338541306159,-0.457744719471,0.00241111141336,0.0,0.0,0.0,0.0,0.0444256514311
1970/01/01/02:01:49.140000,137,0,0,world,8,1479,0.0,0.0,0.0,0.337687689141,-0.371786278918,0.00177114986431,0.0,0.0,0.0,0.0,0.0457198657095
1970/01/01/02:01:49.176000,138,0,0,world,8,1479,0.0,0.0,0.0,0.328733054571,-0.346384647272,0.00235604270706,0.0,0.0,0.0,0.0,0.0286746565253
1970/01/01/02:01:49.215000,139,0,0,world,8,1479,0.0,0.0,0.0,0.324080321538,-0.355006934995,0.00285763668555,0.0,0.0,0.0,0.0,-0.00774116441607
1970/01/01/02:01:49.242000,140,0,0,world,8,1479,0.0,0.0,0.0,0.280854777868,-0.328245204036,0.00330972691748,0.0,0.0,0.0,0.0,-0.0278540421277
1970/01/01/02:01:49.273000,141,0,0,world,8,1479,0.0,0.0,0.0,0.263406324814,-0.293892213841,0.00372454820656,0.0,0.0,0.0,0.0,-0.0397991389036
1970/01/01/02:01:49.313000,142,0,0,world,8,1479,0.0,0.0,0.0,0.2616681046,-0.27390282444,0.00258661750064,0.0,0.0,0.0,0.0,-0.0611451305449
1970/01/01/02:01:49.340000,143,0,0,world,8,1479,0.0,0.0,0.0,0.243093715681,-0.272286912387,0.0016457209055,0.0,0.0,0.0,0.0,-0.080780364573
1970/01/01/02:01:49.373000,144,0,0,world,8,1479,0.0,0.0,0.0,0.236856273592,-0.198618057085,-1.97027975201e-05,0.0,0.0,0.0,0.0,-0.0691672712564
1970/01/01/02:01:49.408000,145,0,0,world,8,1479,0.0,0.0,0.0,0.196278081754,-0.197392000437,-0.00151921569227,0.0,0.0,0.0,0.0,-0.100946314633
1970/01/01/02:01:49.443000,146,0,0,world,8,1479,0.0,0.0,0.0,0.187188714256,-0.206184131338,-0.00404542798971,0.0,0.0,0.0,0.0,-0.11643601954
1970/01/01/02:01:49.474000,147,0,0,world,8,1479,0.0,0.0,0.0,0.164941251545,-0.0191137731626,-0.00314294682329,0.0,0.0,0.0,0.0,-0.0734617337584
1970/01/01/02:01:49.511000,148,0,0,world,8,1479,0.0,0.0,0.0,0.13368475502,-0.102870214017,-0.00549545813853,0.0,0.0,0.0,0.0,-0.12094026804
1970/01/01/02:01:49.547000,149,0,0,world,8,1479,0.0,0.0,0.0,0.0958621866985,-0.136244561209,-0.00738094309184,0.0,0.0,0.0,0.0,-0.151653885841
1970/01/01/02:01:49.584000,150,0,0,world,8,1479,0.0,0.0,0.0,0.0973123515305,0.0347172287009,-0.00695384825192,0.0,0.0,0.0,0.0,-0.105036869645
1970/01/01/02:01:49.613000,151,0,0,world,8,1479,0.0,0.0,0.0,0.0813798106363,0.0570382173146,-0.00880362913892,0.0,0.0,0.0,0.0,-0.116328045726
1970/01/01/02:01:49.651000,152,0,0,world,8,1479,0.0,0.0,0.0,0.0691604860601,0.231418296159,-0.00696753647857,0.0,0.0,0.0,0.0,-0.0713551416993
1970/01/01/02:01:49.677000,153,0,0,world,8,1479,0.0,0.0,0.0,0.0639004650701,0.248959747386,-0.00732814335966,0.0,0.0,0.0,0.0,-0.0789173617959
1970/01/01/02:01:49.710000,154,0,0,world,8,1479,0.0,0.0,0.0,0.0513939290581,0.274054813883,-0.00682736138146,0.0,0.0,0.0,0.0,-0.085211224854
1970/01/01/02:01:49.741000,155,0,0,world,8,1479,0.0,0.0,0.0,0.0442813948298,0.206917109032,-0.010266420541,0.0,0.0,0.0,0.0,-0.131637662649
1970/01/01/02:01:49.772000,156,0,0,world,8,1479,0.0,0.0,0.0,0.0236719638477,0.368664614321,-0.0102449729274,0.0,0.0,0.0,0.0,-0.105849839747
1970/01/01/02:01:49.810000,157,0,0,world,8,1479,0.0,0.0,0.0,-0.0141881279444,0.386883917926,-0.0124961685184,0.0,0.0,0.0,0.0,-0.130979597569
1970/01/01/02:01:49.843000,158,0,0,world,8,1479,0.0,0.0,0.0,-0.0335295658271,0.450028151622,-0.0168525127874,0.0,0.0,0.0,0.0,-0.139479413629
