time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.coordinate_frame,.type_mask,.position.x,.position.y,.position.z,.velocity.x,.velocity.y,.velocity.z,.acceleration_or_force.x,.acceleration_or_force.y,.acceleration_or_force.z,.yaw,.yaw_rate
1970/01/01/02:06:37.685000,1764,0,0,world,8,1479,0.0,0.0,0.0,0.604864935016,0.0382727115428,-0.0106925967234,0.0,0.0,0.0,0.0,-0.188222706318
1970/01/01/02:06:37.708000,1765,0,0,world,8,1479,0.0,0.0,0.0,0.764415096253,-0.015331985374,-0.0113305950603,0.0,0.0,0.0,0.0,-0.224466592073
1970/01/01/02:06:37.756000,1766,0,0,world,8,1479,0.0,0.0,0.0,0.641031842079,-0.0233160322236,-0.00936727777105,0.0,0.0,0.0,0.0,-0.233006119728
1970/01/01/02:06:37.765000,1767,0,0,world,8,1479,0.0,0.0,0.0,0.636789737242,0.0579928783705,-0.00879728217863,0.0,0.0,0.0,0.0,-0.213551491499
1970/01/01/02:06:37.829000,1768,0,0,world,8,1479,0.0,0.0,0.0,0.612907636418,-0.0273477331435,-0.0085827793881,0.0,0.0,0.0,0.0,-0.251184076071
1970/01/01/02:06:37.858000,1769,0,0,world,8,1479,0.0,0.0,0.0,0.675249488341,-0.00218086053629,-0.00825872273174,0.0,0.0,0.0,0.0,-0.251517742872
1970/01/01/02:06:37.870000,1770,0,0,world,8,1479,0.0,0.0,0.0,0.616263143005,-0.0240388094148,-0.00485780422845,0.0,0.0,0.0,0.0,-0.248350247741
1970/01/01/02:06:37.915000,1771,0,0,world,8,1479,0.0,0.0,0.0,0.603368321944,-0.057678228738,-0.000982463601939,0.0,0.0,0.0,0.0,-0.243796616793
1970/01/01/02:06:37.960000,1772,0,0,world,8,1479,0.0,0.0,0.0,0.826887829094,0.216921837569,0.000122783023026,0.0,0.0,0.0,0.0,-0.160715416074
1970/01/01/02:06:37.985000,1773,0,0,world,8,1479,0.0,0.0,0.0,0.775131066931,0.158652132185,0.00212445981328,0.0,0.0,0.0,0.0,-0.165077388287
1970/01/01/02:06:38.010000,1774,0,0,world,8,1479,0.0,0.0,0.0,0.784375582122,0.111722258441,0.00386157682822,0.0,0.0,0.0,0.0,-0.156654402614
1970/01/01/02:06:38.046000,1775,0,0,world,8,1479,0.0,0.0,0.0,0.806581122577,0.145837426231,0.00470843996249,0.0,0.0,0.0,0.0,-0.132935255766
1970/01/01/02:06:38.081000,1776,0,0,world,8,1479,0.0,0.0,0.0,0.84455115613,0.169012046345,0.00413556521051,0.0,0.0,0.0,0.0,-0.122717872262
1970/01/01/02:06:38.129000,1777,0,0,world,8,1479,0.0,0.0,0.0,0.791328003787,0.179984895779,0.00352559638484,0.0,0.0,0.0,0.0,-0.125211715698
1970/01/01/02:06:38.155000,1778,0,0,world,8,1479,0.0,0.0,0.0,1.01195866188,0.226514213022,0.00365641089598,0.0,0.0,0.0,0.0,-0.121350884438
1970/01/01/02:06:38.190000,1779,0,0,world,8,1479,0.0,0.0,0.0,0.9591425165,0.339965868148,2.50122784621e-05,0.0,0.0,0.0,0.0,-0.103433065116
1970/01/01/02:06:38.240000,1780,0,0,world,8,1479,0.0,0.0,0.0,0.649391321494,0.0560470681253,-0.00662995311195,0.0,0.0,0.0,0.0,-0.215054139495
1970/01/01/02:06:38.253000,1781,0,0,world,8,1479,0.0,0.0,0.0,0.523568538725,-0.0961837404139,-0.00314811707405,0.0,0.0,0.0,0.0,-0.241333737969
1970/01/01/02:06:38.263000,1782,0,0,world,8,1479,0.0,0.0,0.0,0.480204495287,-0.0274376072112,-0.0060777888543,0.0,0.0,0.0,0.0,-0.233466625214
1970/01/01/02:06:38.310000,1783,0,0,world,8,1479,0.0,0.0,0.0,0.54598294547,-0.0456834763128,-0.00977059449998,0.0,0.0,0.0,0.0,-0.255030035973
1970/01/01/02:06:38.364000,1784,0,0,world,8,1479,0.0,0.0,0.0,0.932225353714,0.233587172335,-0.0040225875268,0.0,0.0,0.0,0.0,-0.141823843122
1970/01/01/02:06:38.404000,1785,0,0,world,8,1479,0.0,0.0,0.0,0.979041674361,0.2461610614,-0.00371011161246,0.0,0.0,0.0,0.0,-0.126783505082
1970/01/01/02:06:38.432000,1786,0,0,world,8,1479,0.0,0.0,0.0,1.10343674814,0.306800232599,-0.00267744504897,0.0,0.0,0.0,0.0,-0.0750078111887
1970/01/01/02:06:38.460000,1787,0,0,world,8,1479,0.0,0.0,0.0,0.740248514161,0.409396111693,0.00432810728738,0.0,0.0,0.0,0.0,-0.0176915004849
1970/01/01/02:06:38.513000,1788,0,0,world,8,1479,0.0,0.0,0.0,0.329412028435,0.0483951752521,0.00475921916802,0.0,0.0,0.0,0.0,-0.0937050282955
1970/01/01/02:06:38.560000,1789,0,0,world,8,1479,0.0,0.0,0.0,0.392138211205,0.062081180269,0.00551235828201,0.0,0.0,0.0,0.0,-0.0829051584005
1970/01/01/02:06:38.576000,1790,0,0,world,8,1479,0.0,0.0,0.0,0.38305346483,0.0599394821833,0.00545606686393,0.0,0.0,0.0,0.0,-0.0861990749836
1970/01/01/02:06:38.625000,1791,0,0,world,8,1479,0.0,0.0,0.0,0.41870128697,0.0900147120639,0.00652959581904,0.0,0.0,0.0,0.0,-0.0768678560853
1970/01/01/02:06:38.653000,1792,0,0,world,8,1479,0.0,0.0,0.0,0.396285294551,0.180591774115,0.0082176068715,0.0,0.0,0.0,0.0,-0.0468383096159
1970/01/01/02:06:38.709000,1793,0,0,world,8,1479,0.0,0.0,0.0,0.594469744994,0.179077185476,0.0128906566644,0.0,0.0,0.0,0.0,-0.00453967833892
1970/01/01/02:06:38.733000,1794,0,0,world,8,1479,0.0,0.0,0.0,0.644095994231,0.242126039152,0.0130445180249,0.0,0.0,0.0,0.0,0.0387199036777
1970/01/01/02:06:38.767000,1795,0,0,world,8,1479,0.0,0.0,0.0,0.692521794782,0.269124787421,0.0131573455647,0.0,0.0,0.0,0.0,0.0496823564172
1970/01/01/02:06:38.790000,1796,0,0,world,8,1479,0.0,0.0,0.0,0.763599802758,0.324302687518,0.0118735223468,0.0,0.0,0.0,0.0,0.0899893790483
1970/01/01/02:06:38.804000,1797,0,0,world,8,1479,0.0,0.0,0.0,0.78160997649,0.306495554108,0.0102482389465,0.0,0.0,0.0,0.0,0.096768528223
1970/01/01/02:06:38.847000,1798,0,0,world,8,1479,0.0,0.0,0.0,0.774616538835,0.343842989327,0.00688127634832,0.0,0.0,0.0,0.0,0.112153790891
1970/01/01/02:06:38.876000,1799,0,0,world,8,1479,0.0,0.0,0.0,0.614219165703,0.177877669787,0.00791696306806,0.0,0.0,0.0,0.0,0.0584029071033
1970/01/01/02:06:38.911000,1800,0,0,world,8,1479,0.0,0.0,0.0,0.594484737074,0.154296416235,0.00785063210949,0.0,0.0,0.0,0.0,0.0465310066938
1970/01/01/02:06:38.972000,1801,0,0,world,8,1479,0.0,0.0,0.0,0.422287134109,0.0264756041785,0.00863930716269,0.0,0.0,0.0,0.0,-0.0262038335204
1970/01/01/02:06:38.998000,1802,0,0,world,8,1479,0.0,0.0,0.0,0.361685343359,-0.0079364800546,0.00727686799273,0.0,0.0,0.0,0.0,-0.0377151183784
1970/01/01/02:06:39.021000,1803,0,0,world,8,1479,0.0,0.0,0.0,0.377710519529,-0.0666530912447,0.00859908200979,0.0,0.0,0.0,0.0,-0.0481679365039
1970/01/01/02:06:39.060000,1804,0,0,world,8,1479,0.0,0.0,0.0,0.452734359267,0.0802531631321,0.00606936374584,0.0,0.0,0.0,0.0,0.0107064032927
1970/01/01/02:06:39.096000,1805,0,0,world,8,1479,0.0,0.0,0.0,0.514986981688,0.151946631413,0.00252642193347,0.0,0.0,0.0,0.0,0.0866333097219
1970/01/01/02:06:39.107000,1806,0,0,world,8,1479,0.0,0.0,0.0,0.544736162376,0.114269400539,0.00234779627055,0.0,0.0,0.0,0.0,0.078063391149
1970/01/01/02:06:39.137000,1807,0,0,world,8,1479,0.0,0.0,0.0,0.528368200948,0.105200842292,0.000646651781223,0.0,0.0,0.0,0.0,0.107013188303
1970/01/01/02:06:39.184000,1808,0,0,world,8,1479,0.0,0.0,0.0,0.559216752452,0.148373577218,-0.000806222635974,0.0,0.0,0.0,0.0,0.148358389735
1970/01/01/02:06:39.223000,1809,0,0,world,8,1479,0.0,0.0,0.0,0.406280440401,0.12387573682,-0.00188989478703,0.0,0.0,0.0,0.0,0.14068081975
1970/01/01/02:06:39.264000,1810,0,0,world,8,1479,0.0,0.0,0.0,0.44838057776,0.058103453883,-0.00149395246114,0.0,0.0,0.0,0.0,0.126342818141
1970/01/01/02:06:39.278000,1811,0,0,world,8,1479,0.0,0.0,0.0,0.51348577669,0.0869925558435,-0.000235253960953,0.0,0.0,0.0,0.0,0.133889764547
1970/01/01/02:06:39.305000,1812,0,0,world,8,1479,0.0,0.0,0.0,0.449594744945,0.143670005481,-0.00057375352532,0.0,0.0,0.0,0.0,0.139187216759
1970/01/01/02:06:39.335000,1813,0,0,world,8,1479,0.0,0.0,0.0,0.49375930975,0.19518877401,-0.000736830063434,0.0,0.0,0.0,0.0,0.157921001315
